N, Model_time(days since 1970-01-01 00:00:00), SI_SSA(particle/m^3), OO_SSA(particle/m^3)
     356       18351.667      993629.      11258.8
     357       18351.750      988591.      10077.4
     358       18351.833  1.05326e+06      9489.44
     359       18351.917  1.17854e+06      10056.4
     360       18352.000  1.38199e+06      11337.0
     361       18352.083  1.68803e+06      12676.4
     362       18352.167  2.12406e+06      13860.2
     363       18352.250  2.67855e+06      15272.4
     364       18352.333  3.20535e+06      15990.8
     365       18352.417  3.70304e+06      15455.8
     366       18352.500  3.96786e+06      14090.5
     367       18352.583  3.89478e+06      12390.6
     368       18352.667  4.03764e+06      12629.2
     369       18352.750  4.41950e+06      15024.7
     370       18352.833  4.52213e+06      18229.3
     371       18352.917  4.93254e+06      21248.2
