6.05,124.756291896914,70,157.309859154929
6.15,123.757018451098,69.1463414634146,154.336585365854
6.25,121.575665384304,71.5828671328671,150.653846153846
6.35,123.399162373726,74,151.315892857143
6.45,118.448860268662,68.2938311688312,148.076388888889
6.55,115.3219412478,67.2631578947368,142.066805845512
6.65,115.231939670999,68.2307320842187,141.942904656319
6.75,114.064530097972,68.3115942028986,139.729166666667
6.85,112.32570109836,68.5288461538461,136.510064935065
6.95,110.975023409662,68.9836215932914,133.497668997669
7.05,109.400280430424,71.3526402699501,130.038946336848
7.15,110.461037481719,71.6666666666667,131.707959440057
7.25,107.728166932611,71.6666666666667,127.558294470353
7.35,105.16514952262,72.5501662971175,124.667083843807
7.45,108.831318164384,73.861852433281,128.63245556287
7.55,105.988019105926,72.4894230769231,124.75
7.65,104.782987178313,72.5263157894736,125.698113207547
7.75,105.828888709018,74.0820603211907,125.506125691091
7.85,105.823177129002,76.4859437751004,124.750824477831
7.95,106.290195987631,76.4611245074399,125.563142116148
8.05,105.166194387167,76.4465822549687,123.313705810873
8.15,105.443851985056,77.1510360066652,124.06815020204
8.25,105.87944384474,80.4776865405212,124.219133574007
8.35,103.11668198269,78.375,120.817360501442
8.45,107.000569293038,80.8147910557185,124.374118801626
8.55,105.496258000676,79.5277777777777,124.02633744856
8.65,105.415251498984,80.0446852960859,120.648129594744
8.75,108.266605747699,83.8562621166955,124.02349169425
8.85,106.902718403735,82.5472162584764,123.905273953129
8.95,109.64550465818,85.0859104501623,129.322249425558
9.05,110.104396432043,84.5,130.414201566444
9.15,109.822240963376,86.5426697714558,129.337066962007
9.25,110.411997106252,85.8815410089461,130.441083702503
9.35,112.675604963716,86.7812807702208,134.642237628414
9.45,113.128782661172,89.0191591642739,134.448879840963
9.55,115.661841143227,88.6967323752185,138.311040925799
9.65,116.074337645008,91.911082482451,137.543415020362
9.75,119.268761924798,93.7513174987189,141.626891604803
9.85,120.899082216391,93.9131811316929,142.159665851768
9.95,120.126022393073,95.3855840208424,140.110676102996
10.05,122.557545700039,97.8038965768389,143.397459879886
10.15,125.797887862086,102.004660232681,145.772121925523
10.25,126.935097907461,99.9799479420965,147.114024512307
10.35,127.769460481636,103.634129692833,146.39755794702
10.45,128.141746914627,103.560028929605,146.996196754564
10.55,128.611901179418,105.126331166521,148.143378461675
10.65,129.469183322952,104.303207040528,148.634305118004
10.75,130.725295520622,106.753231462926,148.990287523931
10.85,131.257895004762,109.251720476004,149.9529040516
10.95,132.549238626577,107.984411965015,152.307766709111
11.05,134.190320135277,111.136903875708,154.11807562606
11.15,132.651662663893,107.845306493633,151.179099928945
11.25,133.253468159342,105.288712767811,153.534819394728
11.35,134.328448620741,109.097793814024,153.047568362576
11.45,133.946947734322,107.873327037159,155.946947796235
11.55,133.961980668842,109.980640991431,154.344257345049
11.65,135.045305121559,108.936225975539,155.981008011746
11.75,131.56730873511,107.593530938001,151.808653637205
11.85,132.75754028155,109.87510535352,153.692007333967
11.95,131.244947761714,105.405925601217,151.999610571581
12.05,131.260622802845,107.708359987879,152.822019181125
12.15,130.966428627813,106.806920220018,153.41652664128
12.25,128.449507539833,105.318737563206,149.839326086071
12.35,131.170882117173,107.220778448452,154.510752298117
12.45,129.941028010517,105.807367579097,150.108836296853
12.55,126.680412121329,102.991144257568,150.023229659934
12.65,129.727217038072,105.341254284995,152.335367378943
12.75,128.35542949375,103.105918903759,149.914036449965
12.85,128.803491470731,104.12895387977,149.116568366907
12.95,127.534395837889,104.00962568032,150.250849443012
13.05,129.451406035431,103.588579101177,152.005205797536
13.15,130.808902747739,103.891958697126,153.789484506405
13.25,129.511627208478,106.398734830062,151.932638999659
13.35,125.808445166251,102.291310030598,147.875231546728
13.45,132.31142599263,107.460122699387,156
13.55,130.107071801592,106.481021119942,152.567611687456
13.65,132.507790678272,107.771250420312,156.716950244472
13.75,129.462641232904,101.792589063187,151.3
13.85,130.513011972175,109.539804750403,150.054200974317
13.95,132.891481976278,111.301283273637,156.008794417834
14.05,131.578761287572,107.565732506161,156.297412166175
14.15,135.398218865097,111.986033859678,156.135695089877
14.25,134.92601240483,114.437416331995,157.873760297724
14.35,133.454574320398,114.073764427729,150.383045286257
14.45,142.112218533241,114.617300444774,172.941659149949
14.55,138.212010780845,115.713231431216,165.520686461661
14.65,140.823846884548,120.119866599471,160.746687055191
14.75,141.717892636907,117.660162722018,171.115267656133
14.85,139.724510579182,117.740424734306,156.192614160188
14.95,143.761027618984,117.589676903071,172.108722122533
